Time,AnaR2,AnaR6,AnaR12,test,Ther_TG_1.0_8.0,UTSR6_TG_0.5_7.0,UTSR6_TG_0.5_7.5,UTSR12_TG_0.5_8.5,UTSR12_TG_0.5_9.0,UTSR2_TG_0.5_4.5,UTSR2_TG_0.5_5.0,XYLR6_TG_1.0_7.0,XYLR6_TG_2.0_7.0,XYLR9_TG_0.5_10.0,XYLR2_TG_0.5_10.0
23/07/2012,,,,,,0.029663462,0.019550595,0.01903125,0.014943627,0.039848958,0.033518519,,,,
24/07/2012,125.00000,150.00000,100.00,,,0.030807692,0.022035714,0.025973958,0.021308824,0.091604167,0.077981481,,,,
25/07/2012,,,,,,0.043262821,0.031494048,0.070223958,0.063078431,0.209166667,0.184125,,,,
26/07/2012,,,,,,0.045615385,0.034142857,0.093984375,0.08564951,0.258604167,0.228189815,,,,
27/07/2012,,,,,,0.018705128,0.010261905,0.039096354,0.03454902,0.1098125,0.095726852,,,,
28/07/2012,,,,,,0.015766026,0.006258929,0.02059375,0.016191176,0.052333333,0.056699074,,,,
29/07/2012,,,,,,0.020666667,0.011285714,0.024992187,0.020269608,0.063541667,0.055018519,,,,
30/07/2012,,,,,,0.013394231,0.004214286,0.018841146,0.01425,0.035807292,0.028819444,,,,
31/07/2012,0.00000,25.00000,20.00,,,0.012551282,0.0038125,0.010875,0.006933824,0.0390625,0.033393519,,,,
1/08/2012,,,,,,0.019163462,0.012580357,0.025830729,0.022495098,0.061364583,0.054574074,,,,
2/08/2012,,,,,,0.025365385,0.015166667,0.041002604,0.036044118,0.078244792,0.069777778,,,,
3/08/2012,,,,,,0.01388141,0.004666667,0.021742187,0.018014706,0.086494792,0.075421296,,,,
4/08/2012,,,,,,0.026602564,0.016208333,0.036799479,0.032392157,0.128755208,0.11399537,,,,
5/08/2012,,,,,,0.022205128,0.012395833,0.025398438,0.020791667,0.148151042,0.129907407,,,,
6/08/2012,,,,,,0.01286859,0.003619048,0.021473958,0.016585784,0.074515625,0.087865741,,,,
7/08/2012,0.00000,0.00000,0.00,,,0.028230769,0.018747024,0.038002604,0.032681373,0.099604167,0.089768519,,,,
8/08/2012,,,,,,0.015054487,0.005544643,0.028398438,0.023764706,0.137260417,0.121453704,,,,
9/08/2012,,,,,,0.011336538,0.001720238,0.014554688,0.010264706,0.057588542,0.052875,,,,
10/08/2012,,,,,,0.00636859,-0.002595238,0.009424479,0.005401961,0.029807292,0.0245,,,,
11/08/2012,,,,,,0.008003205,-0.001380952,0.00840625,0.003867647,0.031604167,0.02562963,,,,
12/08/2012,,,,,,0.011641026,0.002392857,0.010692708,0.006490196,0.029052083,0.021898148,,,,
13/08/2012,,,,,,0.038791667,0.027717262,0.062885417,0.055710784,0.153151042,0.133453704,,,,
14/08/2012,,0.00000,0.00,,,0.016483974,0.008282738,0.022677083,0.018061275,0.1938125,0.168148148,,,,
15/08/2012,,,,,,0.051464744,0.039330357,0.071825521,0.063686275,0.199432292,0.176101852,,,,
16/08/2012,,,,,,0.043128205,0.031139881,0.092317708,0.086421569,0.154484375,0.136763889,,,,
17/08/2012,,,,,,0.02300641,0.0125625,0.056705729,0.050933824,0.088182292,0.10337037,,,,
18/08/2012,,,,,,0.009535256,-0.000136905,0.022005208,0.017026961,0.036947917,0.032273148,,,,
19/08/2012,,,,,,0.040060897,0.028943452,0.059164063,0.05385049,0.11478125,0.102578704,,,,
20/08/2012,,,,,,0.085195513,0.071377976,0.107700521,0.098571078,0.223395833,0.199796296,,,,
21/08/2012,0.00000,350.00000,0.00,,,0.095791667,0.086217262,0.140653646,0.130245098,0.390838542,0.343162037,,,,
22/08/2012,,,,,,0.145846154,0.138458333,0.190075521,0.175460784,0.498661458,0.439194444,,,,
23/08/2012,,,,,,0.120996795,0.108764881,0.14709375,0.140007353,0.231223958,0.214944444,,,,
24/08/2012,,,,,,0.029461538,0.018321429,0.038502604,0.034115196,0.106885417,0.105407407,,,,
25/08/2012,,,,,,0.040262821,0.030473214,0.037341146,0.036144608,0.104453125,0.10599537,,,,
26/08/2012,,,,,,0.025233974,0.014375,0.028914063,0.024860294,0.12725,0.124787037,,,,
27/08/2012,,,,,,0.089971154,0.079425595,0.075190104,0.067531863,0.243666667,0.217578704,,,,
28/08/2012,0.00000,50.00000,75.00,,,0.135772436,0.125488095,0.095703125,0.088014706,0.387682292,0.340481481,,,,
29/08/2012,,,,,,0.21838141,0.195532738,0.122463542,0.113789216,0.478833333,0.42062963,,,,
30/08/2012,,,,,,0.110551282,0.101514881,0.083731771,0.077573529,0.16459375,0.151657407,,,,
31/08/2012,,,,,,0.035121795,0.025470238,0.033979167,0.029333333,0.130088542,0.117087963,,,,
1/09/2012,,,,,,0.029769231,0.018214286,0.035002604,0.030943627,0.0668125,0.058055556,,,,
2/09/2012,,,,,,0.051439103,0.040690476,0.069559896,0.062585784,0.151447917,0.134509259,,,,
3/09/2012,,,,,,0.0895,0.076392857,0.113403646,0.103438725,0.282265625,0.260125,,,,
4/09/2012,0.00000,90.00000,0.00,,,0.082423077,0.069535714,0.128648438,0.121786765,0.3825625,0.341055556,,,,
5/09/2012,,,,,,0.091429487,0.080690476,0.153369792,0.144289216,0.368703125,0.322625,,,,
6/09/2012,,,,,,0.030336538,0.018815476,0.042841146,0.044139706,0.156989583,0.151523148,,,,
7/09/2012,,,,,,0.014807692,0.0035625,0.035247396,0.029470588,0.091296875,0.124939815,,,,
8/09/2012,,,,,,0.016794872,0.006127976,0.024054688,0.017992647,0.090140625,0.087462963,,,,
9/09/2012,,,,,,0.052173077,0.039589286,0.061914063,0.053507353,0.1643125,0.155472222,,,,
10/09/2012,,,,,,0.217891026,0.197684524,0.181833333,0.167901961,0.408010417,0.36125,,,,
11/09/2012,0.00000,580.00000,0.00,,,0.137948718,0.126517857,0.118804688,0.107816176,0.227770833,0.213740741,,,,
12/09/2012,,,,,,0.30700641,0.283360119,0.167078125,0.166436275,0.480901042,0.446907407,,,,
13/09/2012,,,,,,0.287679487,0.273541667,0.15128125,0.149240196,0.237005208,0.22024537,,,,
14/09/2012,0.00000,,,,,0.073189103,0.064092262,0.057283854,0.050360294,0.102109375,0.104351852,,,,
15/09/2012,,,,,,0.051544872,0.039363095,0.063044271,0.057227941,0.15403125,0.148856481,,,,
16/09/2012,,,,,,0.191669872,0.17347619,0.120278646,0.11389951,0.277130208,0.253300926,,,,
17/09/2012,,,,,,0.122884615,0.112252976,0.096669271,0.094904412,0.244760417,0.222398148,,,,
18/09/2012,0.00000,25.00000,0.00,,,0.141839744,0.127,0.123536458,0.123237745,0.414765625,0.373962963,,,,
19/09/2012,,,,,,0.082916667,0.076434524,0.106557292,0.104985294,0.430729167,0.394439815,,,,
20/09/2012,,,,,,0.174887821,0.169416667,0.163927083,0.155509804,0.524739583,0.49112963,,,,
21/09/2012,,,,,,0.146166667,0.142931548,0.120986979,0.124159314,0.522223958,0.463069444,,,,
22/09/2012,,,,,,0.144990385,0.134276786,0.164020833,0.155833333,0.449953125,0.431930556,,,,
23/09/2012,,,,,,0.200397436,0.195032738,0.22990625,0.227196078,0.605078125,0.578944444,,,,
24/09/2012,,,,,,0.183221154,0.168922619,0.178057292,0.175365196,0.287484375,0.335837963,,,,
25/09/2012,0.00000,0.00000,35.00,,,0.106548077,0.106300595,0.122148438,0.133446078,0.180583333,0.203,,,,
26/09/2012,,,,,,0.073554487,0.074684524,0.108786458,0.125438725,0.322510417,0.321356481,,,,
27/09/2012,,,,,,0.113471154,0.104377976,0.124111979,0.121409314,0.427208333,0.392958333,,,,
28/09/2012,,,,,,0.16486859,0.144824405,0.224072917,0.238654412,0.554270833,0.491587963,,,,
29/09/2012,,,,,,0.035272436,0.022136905,0.117221354,0.117629902,0.382208333,0.340962963,,,,
30/09/2012,,,,,,0.055413462,0.044729167,0.056971354,0.054080882,0.140927083,0.150041667,,,,
1/10/2012,,,,,,0.094105769,0.08058631,0.072945312,0.065345588,0.195447917,0.195986111,,,,
2/10/2012,55.00000,195.00000,170.00,,,0.081846154,0.079116071,0.058932292,0.054093137,0.205197917,0.236226852,,,,
3/10/2012,,,,,,0.123400641,0.108354167,0.195742188,0.179681373,0.289026042,0.280902778,,,,
4/10/2012,,,,,,0.102528846,0.092208333,0.101013021,0.113470588,0.343234375,0.308606481,,,,
5/10/2012,,,,,,0.044666667,0.032267857,0.061190104,0.067210784,0.344239583,0.326569444,,,,
6/10/2012,,,,,,0.041314103,0.029467262,0.057731771,0.060742647,0.150307292,0.209800926,,,,
7/10/2012,,,,,,0.020519231,0.010205357,0.020005208,0.01252451,0.042,0.033375,,,,
8/10/2012,,,,,,0.04488141,0.034529762,0.025229167,0.017669118,0.099234375,0.103291667,,,,
9/10/2012,135.00000,900.00000,1200.00,,,0.03750641,0.026104167,0.025942708,0.01917402,0.072375,0.075435185,,,,
10/10/2012,,,,,,0.061740385,0.053657738,0.080169271,0.069433824,0.216786458,0.190157407,,,,
11/10/2012,,,,,,0.018230769,0.01014881,0.032934896,0.030889706,0.168895833,0.163537037,,,,
12/10/2012,,,,,,0.010964744,0.000133929,0.01375,0.006806373,0.031604167,0.020819444,,,,
13/10/2012,,,,,,0.041685897,0.030366071,0.055424479,0.053085784,0.1133125,0.122393519,,,,
14/10/2012,,,,,,0.076663462,0.064122024,0.105408854,0.098914216,0.214536458,0.212273148,,,,
15/10/2012,,,,,,0.156807692,0.139514881,0.158528646,0.144340686,0.447776042,0.40262037,,,,
16/10/2012,55.00000,260.00000,450.00,,,0.171660256,0.15133631,0.275432292,0.26522549,0.676791667,0.595296296,,,,
17/10/2012,,,,,,0.182179487,0.172651786,0.259315104,0.244708333,0.341026042,0.343240741,,,,
18/10/2012,,,,,,0.077695513,0.091514881,0.14425,0.143919118,0.260578125,0.294259259,,,,
19/10/2012,,,,,,0.146724359,0.130675595,0.179151042,0.213257353,0.56725,0.521189815,,,,
20/10/2012,,,,,,0.127608974,0.115869048,0.190559896,0.21822549,0.485328125,0.467097222,,,,
21/10/2012,,,,,,0.060532051,0.061589286,0.164940104,0.180696078,0.186692708,0.234819444,,,,
22/10/2012,,,,,,0.026458333,0.017327381,0.035575521,0.034647059,0.065963542,0.050916667,,,,
23/10/2012,200.00000,0.00000,50.00,,,0.082333333,0.066258929,0.022489583,0.016208333,0.074182292,0.066513889,,,,
24/10/2012,,,,,,0.195557692,0.18027381,0.065177083,0.05597549,0.310171875,0.270226852,,,,
25/10/2012,,,,,,0.221294872,0.196797619,0.165958333,0.150375,0.377020833,0.335583333,,,,
26/10/2012,,,,,,0.194599359,0.180720238,0.163088542,0.149585784,0.290703125,0.267115741,,,,
27/10/2012,,,,,,0.119342949,0.101598214,0.089296875,0.093022059,0.211505208,0.208847222,,,,
28/10/2012,,,,,,0.107355769,0.096922619,0.061382812,0.061982843,0.082208333,0.080800926,,,,
29/10/2012,,,,,,0.118682692,0.122675595,0.062085938,0.062754902,0.168729167,0.149675926,,,,
30/10/2012,65.00000,675.00000,25.00,,,0.123397436,0.114818452,0.071609375,0.063235294,0.234677083,0.220893519,,,,
31/10/2012,,,,,,0.098846154,0.086693452,0.131763021,0.121267157,0.435984375,0.387185185,,,,
1/11/2012,,,,,,0.089076923,0.076142857,0.199341146,0.19714951,0.565557292,0.498851852,,,,
2/11/2012,,,,,,0.047053512,0.043469332,,0.060411765,0.089098958,0.082398148,,,,
3/11/2012,,,,,,,0.055791667,,0.101019608,0.08796875,0.097055556,,,,
4/11/2012,,,,,,,0.1778125,,0.132894608,0.292880208,0.277069444,,,,
5/11/2012,,,,,,,0.209327381,,0.098708333,0.517458333,0.481458333,,,,
6/11/2012,75.00000,45.00000,0.00,,,,0.191815476,,0.093906863,0.6034375,0.555157407,,,,
7/11/2012,,,,,,,0.213967262,,0.163031863,0.52525,0.490421296,,,,
8/11/2012,,,,,,,0.165714286,,0.210553922,0.580729167,0.527046296,,,,
9/11/2012,,,,,,,0.11608631,,0.244252451,0.616546875,0.580648148,,,,
10/11/2012,,,,,,,0.050684524,,0.069882353,0.098880208,0.134226852,,,,
11/11/2012,,,,,,,0.084904762,,0.065838235,0.129921875,0.143398148,,,,
12/11/2012,,,,,,,0.156014881,,0.14070098,0.291791667,0.255375,,,,
13/11/2012,0.00000,0.00000,0.00,,,,0.135303571,,0.048296569,0.127583333,0.109643519,,,,
14/11/2012,,,,,,,0.110815476,,0.024372549,0.154739583,0.145680556,,,,
15/11/2012,,,,,,,0.12935119,,0.112573529,0.325489583,0.299814815,,,,
16/11/2012,,,,,,,0.078610119,,0.056029412,0.301552083,0.286314815,,,,
17/11/2012,,,,,,,0.044946429,,0.018039216,0.055395833,0.049143519,,,,
18/11/2012,,,,,,,0.060520833,,0.04052451,0.208765625,0.181023148,,,,
19/11/2012,,,,,,,0.049651786,,0.03232598,0.103848958,0.084550926,,,,
20/11/2012,0.00000,0.00000,0.00,,,,0.05760119,,0.016637255,0.080177083,0.069842593,,,,
21/11/2012,,,,,,,0.174258929,,0.087546569,0.290364583,0.250537037,,,,
22/11/2012,,,,,,,0.084404762,,0.008769608,0.06478125,0.047513889,,,,
23/11/2012,,,,,,,0.037366071,,0.022495098,0.052489583,0.036722222,,,,
24/11/2012,,,,,,,0.185074405,,0.071651961,0.302770833,0.259037037,,,,
25/11/2012,,,,,,,0.269303571,,0.221968137,0.664828125,0.592597222,,,,
26/11/2012,,,,,,,0.315455357,,0.297159314,0.651744792,0.641671296,,,,
27/11/2012,0.00000,40.00000,150.00,,,,0.293598214,0.291560122,0.295897059,0.44071875,0.501685185,,,,
28/11/2012,,,,,,,0.173782738,0.216119792,0.221303922,0.164119792,0.185134259,,,,
29/11/2012,,,,,,,0.459922619,0.34403125,0.334666667,0.586359375,0.515023148,,,,
30/11/2012,,,,,,,0.605375,0.365221354,0.370723039,1.031614583,0.938685185,,,,
1/12/2012,,,,,,,0.500005952,0.421070312,0.405068627,0.9365625,0.893324074,,,,
2/12/2012,,,,,,,0.293407738,0.247390625,0.306982843,0.381458333,0.416763889,,,,
3/12/2012,,,,,,,0.20866369,0.205083333,0.266605392,0.176822917,0.155717593,,,,
4/12/2012,450.00000,0.00000,0.00,,,,0.236964286,0.212065104,0.290776961,0.357192708,0.342962963,,,,
5/12/2012,,,,,,,0.095857143,0.075445312,0.114247549,0.182182292,0.212425926,,,,
6/12/2012,,,,,,,0.156392857,0.100989583,0.09670098,0.20875,0.210236111,,,,
7/12/2012,,,,,,,0.111633929,0.033539063,0.030801471,0.105552083,0.106699074,,,,
8/12/2012,,,,,,,0.095464286,0.093567708,0.087534314,0.295994792,0.277041667,,,,
9/12/2012,,,,,,,0.114705357,0.077861979,0.069622549,0.273911458,0.235648148,,,,
10/12/2012,,,,,,,0.020982143,0.014677083,0.004294118,0.051239583,0.035208333,,,,
11/12/2012,550.00000,775.00000,0.00,,,,0.014821429,0.017770833,0.006691176,0.057479167,0.038810185,,,,
12/12/2012,,,,,,,0.102907738,0.070677083,0.059634804,0.300875,0.256685185,,,,
13/12/2012,,,,,,,0.160178571,0.087958333,0.081892157,0.468723958,0.446574074,,,,
14/12/2012,,,,,,,0.166785714,0.140908854,0.132281863,0.563432292,0.495398148,,,,
15/12/2012,,,,,,,0.18571131,0.169671875,0.155955882,0.541057292,0.475046296,,,,
16/12/2012,,,,,,,0.304363095,0.232138021,0.232259804,0.689807292,0.603893519,,,,
17/12/2012,,,,,,,0.082889881,0.022432292,0.013071078,0.126635417,0.106208333,,,,
18/12/2012,410.00000,300.00000,0.00,,,,0.174327381,0.109786458,0.100502451,0.301671875,0.274958333,,,,
19/12/2012,,,,,,,0.189982143,0.047763021,0.043254902,0.517098958,0.477564815,,,,
20/12/2012,,,,,,,0.110991071,0.060606771,0.056987745,0.31403125,0.278912037,,,,
21/12/2012,,,,,,,0.04375,0.018377604,0.007029412,0.060260417,0.043398148,,,,
22/12/2012,,,,,,,0.066122024,0.041682292,0.033644608,0.234635417,0.210023148,,,,
23/12/2012,,,,,,,0.142741071,0.093481771,0.0865,0.374505208,0.36462037,,,,
24/12/2012,925.00000,460.00000,300.00,,,,0.254824405,0.160236979,0.154661765,0.488427083,0.453976852,,,,
25/12/2012,,,,,,,0.062678571,0.019729167,0.013230392,0.10053125,0.090791667,,,,
26/12/2012,,,,,,,0.036857143,0.015494792,0.004127451,0.052265625,0.034884259,,,,
27/12/2012,,,,,,,0.099122024,0.081236979,0.068044118,0.396026042,0.362050926,,,,
28/12/2012,,,,,,,0.095526786,0.131164063,0.134948529,0.37175,0.367981481,,,,
29/12/2012,,,,,,,0.1410625,0.083236979,0.070142157,0.254526042,0.241569444,,,,
30/12/2012,515.00000,0.00000,200.00,,,,0.162014881,0.0360625,0.028698529,0.332005208,0.30662963,,,,
31/12/2012,,,,,,,0.21996131,0.129109375,0.11432598,0.478442708,0.420856481,,,,
1/01/2013,,,,,,,0.201247024,0.112989583,0.119117647,0.496958333,0.43162963,,,,
2/01/2013,,,,,,,0.083116071,0.043398438,0.036740196,0.125677083,0.118861111,,,,
3/01/2013,,,,,,,0.06833631,0.029549479,0.019806373,0.105072917,0.104148148,,,,
4/01/2013,,,,,,,0.177556548,0.058177083,0.047046569,0.301291667,0.265805556,,,,
5/01/2013,,,,,,,0.208151786,0.066122396,0.058441176,0.367453125,0.320847222,,,,
6/01/2013,,,,,,,0.195738095,0.051841146,0.043865196,0.423453125,0.369527778,,,,
7/01/2013,,,,,,,0.146821429,0.078497396,0.074375,0.414552083,0.388444444,,,,
8/01/2013,380.00000,1520.00000,1450.00,,,,0.043723214,0.051726562,0.057644608,0.425947917,0.372541667,,,,
9/01/2013,,,,,,,0.018991071,0.02503125,0.014259804,0.107526042,0.090175926,,,,
10/01/2013,,,,,,,0.010565476,0.022513021,0.010477941,0.065713542,0.047083333,,,,
11/01/2013,,,,,,,0.216205357,0.128822917,0.111279412,0.43315625,0.379837963,,,,
12/01/2013,,,,,,,0.12816369,0.104354167,0.120897059,0.426963542,0.400625,,,,
13/01/2013,,,,,,,0.101014881,0.059195313,0.055656863,0.122947917,0.116398148,,,,
14/01/2013,,,,,,,0.034011905,0.020992187,0.009948529,0.056458333,0.034773148,,,,
15/01/2013,0.00000,0.00000,0.00,,,,0.069125,0.040020833,0.028115196,0.207682292,0.174768519,,,,
16/01/2013,,,,,,,0.199627976,0.094971354,0.08470098,0.427640625,0.373685185,,,,
17/01/2013,,,,,,,0.290943452,0.127507813,0.114551471,0.633447917,0.573365741,,,,
18/01/2013,,,,,,,0.270214286,0.162981771,0.183818627,0.660510417,0.584476852,,,,
19/01/2013,,,,,,,0.01858631,0.020661458,0.008605392,0.052276042,0.031916667,,,,
20/01/2013,,,,,,,0.05608631,0.029328125,0.018041667,0.098567708,0.074162037,,,,
21/01/2013,,,,,,,0.109482143,0.069768229,0.064144608,0.239046875,0.202430556,,,,
22/01/2013,0.00000,0.00000,0.00,,,,0.183714286,0.134140625,0.122078431,0.504130208,0.446106481,,,,
23/01/2013,,,,,,,0.060104167,0.037005208,0.028164216,0.151536458,0.136847222,,,,
24/01/2013,,,,,,,0.057997024,0.031013021,0.02217402,0.084848958,0.062986111,,,,
25/01/2013,,,,,,,0.138669643,0.079510417,0.07704902,0.327447917,0.281763889,,,,
26/01/2013,,,,,,,0.053625,0.034432292,0.030193627,0.249026042,0.213398148,,,,
27/01/2013,,,,,,,0.017755952,0.021572917,0.009419118,0.131645833,0.12612037,,,,
28/01/2013,,,,,,,0.012494048,0.014023438,0.001242647,0.048895833,0.030694444,,,,
29/01/2013,0.00000,0.00000,0.00,,,,0.034380952,0.036846354,0.023865196,0.134963542,0.109819444,,,,
30/01/2013,,,,,,,0.039991071,0.051026042,0.041872549,0.103333333,0.091361111,,,,
31/01/2013,,,,,,,0.22658631,0.127888021,0.124867647,0.482192708,0.437203704,,,,
1/02/2013,,,,,,,0.167297619,0.039572917,0.033507353,0.287442708,0.250134259,,,,
2/02/2013,,,,,,,0.0163125,0.017242188,0.004208333,0.073223958,0.051824074,,,,
3/02/2013,,,,,,,0.061255952,0.021825521,0.009696078,0.172296875,0.143291667,,,,
4/02/2013,,,,,,,0.050407738,0.022239583,0.014198529,0.229119792,0.210972222,,,,
5/02/2013,250.00000,0.00000,0.00,,,,0.093785714,0.070192708,0.054982843,0.341755208,0.294916667,,,,
6/02/2013,,,,,,,0.117348214,0.068684896,0.059041667,0.664171875,0.576421296,,,,
7/02/2013,,,,,,,0.168535714,0.0935625,0.083892157,0.783036458,0.697949074,,,,
8/02/2013,,,,,,,0.260360119,0.134408854,0.124257353,0.839390625,0.74825,,,,
9/02/2013,,,,,,,0.331982143,0.182361979,0.180014706,0.82015625,0.783967593,,,,
10/02/2013,,,,,,,0.249559524,0.184263021,0.204688725,0.507453125,0.489472222,,,,
11/02/2013,,,,,,,0.086470238,0.052721354,0.04772549,0.060489583,0.054226852,,,,
12/02/2013,315.00000,450.00000,20.00,,,,0.084577381,0.065260417,0.058605392,0.127755208,0.114092593,,,,
13/02/2013,,,,,,,0.081693452,0.063658854,0.063784314,0.292411458,0.299962963,,,,
14/02/2013,,,,,,,0.121979167,0.075976563,0.064056373,0.4636875,0.43175463,,,,
15/02/2013,,,,,,,0.081886905,0.066658854,0.056708333,0.422651042,0.409805556,,,,
16/02/2013,,,,,,,0.099625,0.060807292,0.058156863,0.375515625,0.375486111,,,,
17/02/2013,,,,,,,0.078440476,0.065776042,0.061745098,0.321744792,0.324865741,,,,
18/02/2013,,,,,,,0.13713631,0.079545455,0.064545455,0.261086957,0.267797101,,,,
19/02/2013,0.00000,0.00000,0.00,,,,,,,,,,,,
20/02/2013,,,,,,,,,,,,,,,
21/02/2013,,,,,,,,,,,,,,,
22/02/2013,,,,,,,,,,,,,,,
23/02/2013,,,,,,,,,,,,,,,
24/02/2013,,,,,,,,,,,,,,,
25/02/2013,,,,,,,,,,,,,,,
26/02/2013,0.00000,0.00000,20.00,,,,,,,,,,,,
27/02/2013,,,,,,,,,,,,,,,
28/02/2013,,,,,,,,,,,,,,,
1/03/2013,,,,,,,,,,,,,,,
2/03/2013,,,,,,,,,,,,,,,
3/03/2013,,,,,,,,,,,,,,,
4/03/2013,,,,,,,,,,,,,,,
5/03/2013,0.00000,0.00000,0.00,,,,,,,,,,,,
6/03/2013,,,,,,,,,,,,,,,
7/03/2013,,,,,,,,,,,,,,,
8/03/2013,,,,,,,,,,,,,,,
9/03/2013,,,,,,,,,,,,,,,
10/03/2013,,,,,,,,,,,,,,,
11/03/2013,,,,,,,,,,,,,,,
12/03/2013,0.00000,0.00000,50.00,,,,,,,,,,,,
13/03/2013,,,,,,,,,,,,,,,
14/03/2013,,,,,,,,,,,,,,,
15/03/2013,,,,,,,,,,,,,,,
16/03/2013,,,,,,,,,,,,,,,
17/03/2013,,,,,,,,,,,,,,,
18/03/2013,,,,,,,,,,,,,,,
19/03/2013,0.00000,0.00000,0.00,,,,,,,,,,,,
20/03/2013,,,,,,,,,,,,,,,
21/03/2013,,,,,,,,,,,,,,,
22/03/2013,,,,,,,,,,,,,,,
23/03/2013,,,,,,,,,,,,,,,
24/03/2013,,,,,,,,,,,,,,,
25/03/2013,,,,,,,,,,,,,,,
26/03/2013,60.00000,0.00000,0.00,,,,,,,,,,,,
27/03/2013,,,,,,,,,,,,,,,
28/03/2013,,,,,,,,,,,,,,,
29/03/2013,,,,,,,,,,,,,,,
30/03/2013,,,,,,,,,,,,,,,
31/03/2013,,,,,,,,,,,,,,,
1/04/2013,,,,,,,,,,,,,,,
2/04/2013,0.00000,0.00000,870.00,,,,,,,,,,,,
3/04/2013,,,,,,,,,,,,,,,
4/04/2013,,,,,,,,,,,,,,,
5/04/2013,,,,,,,,,,,,,,,
6/04/2013,,,,,,,,,,,,,,,
7/04/2013,,,,,,,,,,,,,,,
8/04/2013,,,,,,,,,,,,,,,
9/04/2013,100.00000,1750.00000,425.00,,,,,,,,,,,,
10/04/2013,,,,,,,,,,,,,,,
11/04/2013,,,,,,,,,,,,,,,
12/04/2013,,,,,,,,,,,,,,,
13/04/2013,,,,,,,,,,,,,,,
14/04/2013,,,,,,,,,,,,,,,
15/04/2013,,,,,,,,,,,,,,,
16/04/2013,240.00000,0.00000,90.00,,,,,,,,,,,,
17/04/2013,,,,,,,,,,,,,,,
18/04/2013,,,,,,,,,,,,,,,
19/04/2013,,,,,,,,,,,,,,,
20/04/2013,,,,,,,,,,,,,,,
21/04/2013,,,,,,,,,,,,,,,
22/04/2013,,,,,,,,,,,,,,,
23/04/2013,600.00000,75.00000,135.00,,,,,,,,,,,,
24/04/2013,,,,,,,,,,,,,,,
25/04/2013,,,,,,,,,,,,,,,
26/04/2013,,,,,,,,,,,,,,,
27/04/2013,,,,,,,,,,,,,,,
28/04/2013,,,,,,,,,,,,,,,
29/04/2013,,,,,,,,,,,,,,,
30/04/2013,600.00000,0.00000,0.00,,,,,,,,,,,,
1/05/2013,,,,,,,,,,,,,,,
2/05/2013,,,,,,,,,,,,,,,
3/05/2013,,,,,,,,,,,,,,,
4/05/2013,,,,,,,,,,,,,,,
5/05/2013,,,,,,,,,,,,,,,
6/05/2013,,,,,,,,,,,,,,,
7/05/2013,30.00000,125.00000,185.00,,,,,,,,,,,,
8/05/2013,,,,,,,,,,,,,,,
9/05/2013,,,,,,,,,,,,,,,
10/05/2013,,,,,,,,,,,,,,,
11/05/2013,,,,,,,,,,,,,,,
12/05/2013,,,,,,,,,,,,,,,
13/05/2013,,,,,,,,,,,,,,,
14/05/2013,0.00000,125.00000,150.00,,,,,,,,,,,,
15/05/2013,,,,,,,,,,,,,,,
16/05/2013,,,,,,,,,,,,,,,
17/05/2013,,,,,,,,,,,,,,,
18/05/2013,,,,,,,,,,,,,,,
19/05/2013,,,,,,,,,,,,,,,
20/05/2013,,,,,,,,,,,,,,,
21/05/2013,0.00000,700.00000,0.00,,,,,,,,,,,,
22/05/2013,,,,,,,,,,,,,,,
23/05/2013,,,,,,,,,,,,,,,
24/05/2013,,,,,,,,,,,,,,,
25/05/2013,,,,,,,,,,,,,,,
26/05/2013,,,,,,,,,,,,,,,
27/05/2013,,,,,,,,,,,,,,,
28/05/2013,180.00000,275.00000,125.00,,,,,,,,,,,,
29/05/2013,,,,,,,,,,,,,,,
30/05/2013,,,,,,,,,,,,,,,
31/05/2013,,,,,,,,,,,,,,,
1/06/2013,,,,,,,,,,,,,,,
2/06/2013,,,,,,,,,,,,,,,
3/06/2013,,,,,,,,,,,,,,,
4/06/2013,0.00000,125.00000,325.00,,,,,,,,,,,,
5/06/2013,,,,,,,,,,,,,,,
6/06/2013,,,,,,,,,,,,,,,
7/06/2013,,,,,,,,,,,,,,,
8/06/2013,,,,,,,,,,,,,,,
9/06/2013,,,,,,,,,,,,,,,
10/06/2013,,,,,,,,,,,,,,,
11/06/2013,0.00000,0.00000,85.00,,,,,,,,,,,,
12/06/2013,,,,,,,,,,,,,,,
13/06/2013,,,,,,,,,,,,,,,
14/06/2013,,,,,,,,,,,,,,,
15/06/2013,,,,,,,,,,,,,,,
16/06/2013,,,,,,,,,,,,,,,
17/06/2013,,,,,,,,,,,,,,,
18/06/2013,0.00000,125.00000,200.00,,,,,,,,,,,,
19/06/2013,,,,,,,,,,,,,,,
20/06/2013,,,,,,,,,,,,,,,
21/06/2013,,,,,,,,,,,,,,,
22/06/2013,,,,,,,,,,,,,,,
23/06/2013,,,,,,,,,,,,,,,
24/06/2013,,,,,,,,,,,,,,,
25/06/2013,1900.00000,65.00000,90.00,,,,,,,,,,,,
26/06/2013,,,,,,,,,,,,,,,
27/06/2013,,,,,,,,,,,,,,,
28/06/2013,,,,,,,,,,,,,,,
29/06/2013,,,,,,,,,,,,,,,
30/06/2013,,,,,,,,,,,,,,,
1/07/2013,,,,,,,,,,,,,,,
2/07/2013,680.00000,1280.00000,180.00,,,,,,,,,,,,
